annotation_id,image_id,file_path,asset_id,asset_type,component,defect_type,severity_label,x,y,width,height,area,coco_image_id,coco_annotation_id
REAL-BRIDGE-IMG-0477-ANN-006,REAL-BRIDGE-IMG-0477,data/bridge_image/103_9d3ca37d-b466-4673-9dc5-341a52eb04ee_jpg.rf.WFfhUFq1ahXc9VCOmW6G.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2342,372,218,402,87636,477,869
REAL-BRIDGE-IMG-0478-ANN-001,REAL-BRIDGE-IMG-0478,data/bridge_image/103_8bed1c87-5f18-4e5a-bad7-f0b4898c3466_jpg.rf.XdL5gbiWXgElhc3tyf6q.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,218,2560,684,1751040,478,870
REAL-BRIDGE-IMG-0479-ANN-001,REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,956,1238,144,202,29088,479,871
REAL-BRIDGE-IMG-0479-ANN-002,REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,646,1242,196,198,38808,479,872
REAL-BRIDGE-IMG-0479-ANN-003,REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1700,1116,106,294,31164,479,873
REAL-BRIDGE-IMG-0479-ANN-004,REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2042,990,332,338,112216,479,874
REAL-BRIDGE-IMG-0479-ANN-005,REAL-BRIDGE-IMG-0479,data/bridge_image/103_8c6b05d5-7ab2-4e58-97e7-9973da5f975d_jpg.rf.rKvWH34Ub28KJoavypXD.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1882,1076,138,276,38088,479,875
REAL-BRIDGE-IMG-0480-ANN-001,REAL-BRIDGE-IMG-0480,data/bridge_image/Image_-744-_jpg.rf.N8L926ylhu3sz6qzsQf9.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,162.5,10,554,324,179496,480,876
REAL-BRIDGE-IMG-0481-ANN-001,REAL-BRIDGE-IMG-0481,data/bridge_image/Image_-113-_jpg.rf.7JcPI9AyNNIVxXOOxpWg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,327,259.5,308,239,73612,481,877
REAL-BRIDGE-IMG-0481-ANN-002,REAL-BRIDGE-IMG-0481,data/bridge_image/Image_-113-_jpg.rf.7JcPI9AyNNIVxXOOxpWg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,123,450,213,151,32163,481,878
REAL-BRIDGE-IMG-0482-ANN-001,REAL-BRIDGE-IMG-0482,data/bridge_image/1680.rf.qKlHB3bnvG7R823A8ef5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,1.5,4.5,182,140,25480,482,879
REAL-BRIDGE-IMG-0482-ANN-002,REAL-BRIDGE-IMG-0482,data/bridge_image/1680.rf.qKlHB3bnvG7R823A8ef5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0,35.5,412,378,155736,482,880
REAL-BRIDGE-IMG-0483-ANN-001,REAL-BRIDGE-IMG-0483,data/bridge_image/104_7f43006b-91f8-4155-9722-773a48faa5fa_jpg.rf.xcw24QLIdJIPJTHeJ1Ti.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1136,906,422,80,33760,483,881
REAL-BRIDGE-IMG-0483-ANN-002,REAL-BRIDGE-IMG-0483,data/bridge_image/104_7f43006b-91f8-4155-9722-773a48faa5fa_jpg.rf.xcw24QLIdJIPJTHeJ1Ti.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1152,364,432,118,50976,483,882
REAL-BRIDGE-IMG-0484-ANN-001,REAL-BRIDGE-IMG-0484,data/bridge_image/104_48f3b0c4-6a3f-450e-abaf-670b20f7b558_jpg.rf.xoftCEjDAUUe09AEvLF1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1032,140,304,1142,347168,484,883
REAL-BRIDGE-IMG-0484-ANN-002,REAL-BRIDGE-IMG-0484,data/bridge_image/104_48f3b0c4-6a3f-450e-abaf-670b20f7b558_jpg.rf.xoftCEjDAUUe09AEvLF1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,2010,4,238,1310,311780,484,884
REAL-BRIDGE-IMG-0485-ANN-001,REAL-BRIDGE-IMG-0485,data/bridge_image/103_78aac5f3-0614-11ec-9fd5-a85e4515a1df_jpg.rf.QK7cYShRWer8LZWErd2P.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,1022,2040,192,391680,485,885
REAL-BRIDGE-IMG-0485-ANN-002,REAL-BRIDGE-IMG-0485,data/bridge_image/103_78aac5f3-0614-11ec-9fd5-a85e4515a1df_jpg.rf.QK7cYShRWer8LZWErd2P.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2086,1022,168,100,16800,485,886
REAL-BRIDGE-IMG-0485-ANN-003,REAL-BRIDGE-IMG-0485,data/bridge_image/103_78aac5f3-0614-11ec-9fd5-a85e4515a1df_jpg.rf.QK7cYShRWer8LZWErd2P.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2464,1032,96,76,7296,485,887
REAL-BRIDGE-IMG-0486-ANN-001,REAL-BRIDGE-IMG-0486,data/bridge_image/103_93c93aae-d42d-4e91-b823-c7186bf8c060_jpg.rf.MrqLZ4O54V1afebj2yB1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1040,200,1520,364,553280,486,888
REAL-BRIDGE-IMG-0486-ANN-002,REAL-BRIDGE-IMG-0486,data/bridge_image/103_93c93aae-d42d-4e91-b823-c7186bf8c060_jpg.rf.MrqLZ4O54V1afebj2yB1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,738,214,282,72,20304,486,889
REAL-BRIDGE-IMG-0486-ANN-003,REAL-BRIDGE-IMG-0486,data/bridge_image/103_93c93aae-d42d-4e91-b823-c7186bf8c060_jpg.rf.MrqLZ4O54V1afebj2yB1.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,168,680,118,80240,486,890
REAL-BRIDGE-IMG-0487-ANN-001,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,233.99,263.61,327.79,853.72,279840.879,487,891
REAL-BRIDGE-IMG-0487-ANN-002,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,970.67,264,161.69,839.1,135674.079,487,892
REAL-BRIDGE-IMG-0487-ANN-003,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1337.34,270.67,218.95,843.09,184594.555,487,893
REAL-BRIDGE-IMG-0487-ANN-004,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1787.34,274,160.89,885.06,142397.303,487,894
REAL-BRIDGE-IMG-0487-ANN-005,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1954.67,267.33,129.53,873.07,113088.757,487,895
REAL-BRIDGE-IMG-0487-ANN-006,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2327.34,264,232.67,66.24,15412.061,487,896
REAL-BRIDGE-IMG-0487-ANN-007,REAL-BRIDGE-IMG-0487,data/bridge_image/103_78a80683-0614-11ec-a9ea-a85e4515a1df_jpg.rf.ARM82Vq2bREeRXvhpUE5.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2124.19,276.95,143.14,180.39,25821.025,487,897
REAL-BRIDGE-IMG-0488-ANN-001,REAL-BRIDGE-IMG-0488,data/bridge_image/2597.rf.wEH2M6t55GnhQqnRQR1s.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,111,0.5,28,415,11620,488,898
REAL-BRIDGE-IMG-0489-ANN-001,REAL-BRIDGE-IMG-0489,data/bridge_image/Image_-122-_jpg.rf.plsvTglDzxiKhmz1a2bI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,224,177,336,363,121968,489,899
REAL-BRIDGE-IMG-0490-ANN-001,REAL-BRIDGE-IMG-0490,data/bridge_image/2182.rf.wLYlzBTEUMtywsUDVz8s.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,187,0,12,416,4992,490,900
REAL-BRIDGE-IMG-0491-ANN-001,REAL-BRIDGE-IMG-0491,data/bridge_image/103_9b59d16b-5314-4353-be2a-98cee25a5226_jpg.rf.FxN14NRwz8bqsGOvRBZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1862,288,414,626,259164,491,901
REAL-BRIDGE-IMG-0491-ANN-002,REAL-BRIDGE-IMG-0491,data/bridge_image/103_9b59d16b-5314-4353-be2a-98cee25a5226_jpg.rf.FxN14NRwz8bqsGOvRBZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,846,318,230,308,70840,491,902
REAL-BRIDGE-IMG-0491-ANN-003,REAL-BRIDGE-IMG-0491,data/bridge_image/103_9b59d16b-5314-4353-be2a-98cee25a5226_jpg.rf.FxN14NRwz8bqsGOvRBZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,646,692,434,748,324632,491,903
REAL-BRIDGE-IMG-0491-ANN-004,REAL-BRIDGE-IMG-0491,data/bridge_image/103_9b59d16b-5314-4353-be2a-98cee25a5226_jpg.rf.FxN14NRwz8bqsGOvRBZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1050,1084,158,134,21172,491,904
REAL-BRIDGE-IMG-0492-ANN-001,REAL-BRIDGE-IMG-0492,data/bridge_image/103_94f4dbe9-ec46-42d8-a170-2bf1d69d7e4e_jpg.rf.SpjzzMg4xpn7GUOU3iua.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,784,578,804,862,693048,492,905
REAL-BRIDGE-IMG-0493-ANN-001,REAL-BRIDGE-IMG-0493,data/bridge_image/103_18c309f4-90aa-4412-b84d-28f8c7c08bea_jpg.rf.v6fGDuzUNF2LQXzuOf7q.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,50,664,2040,194,395760,493,906
REAL-BRIDGE-IMG-0493-ANN-002,REAL-BRIDGE-IMG-0493,data/bridge_image/103_18c309f4-90aa-4412-b84d-28f8c7c08bea_jpg.rf.v6fGDuzUNF2LQXzuOf7q.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2326,782,94,74,6956,493,907
REAL-BRIDGE-IMG-0494-ANN-001,REAL-BRIDGE-IMG-0494,data/bridge_image/2079.rf.GhW9qJ3975RY8TZD6GoW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,188,0,19,416,7904,494,908
REAL-BRIDGE-IMG-0495-ANN-001,REAL-BRIDGE-IMG-0495,data/bridge_image/1637.rf.GnSpZ44YzFbIdPB062xg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,246,0,26,389,10114,495,909
REAL-BRIDGE-IMG-0496-ANN-001,REAL-BRIDGE-IMG-0496,data/bridge_image/104_9a05b8c0-e07e-421c-b5de-b3fdeb59453e_jpg.rf.H0zGGzArksdKXTXkcAG8.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,34,496,1994,882,1758708,496,910
REAL-BRIDGE-IMG-0497-ANN-001,REAL-BRIDGE-IMG-0497,data/bridge_image/104_679e216f-da4a-4bf6-b573-aeda3bbd7385_jpg.rf.HnSaWqG9QVGNEF24vKH4.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,832,880,1728,72,124416,497,911
REAL-BRIDGE-IMG-0498-ANN-001,REAL-BRIDGE-IMG-0498,data/bridge_image/2301.rf.7fWGj9goncA7eGPbh9gW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,137.5,0.5,81,415,33615,498,912
REAL-BRIDGE-IMG-0498-ANN-002,REAL-BRIDGE-IMG-0498,data/bridge_image/2301.rf.7fWGj9goncA7eGPbh9gW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,197.5,176.5,36,190,6840,498,913
REAL-BRIDGE-IMG-0499-ANN-001,REAL-BRIDGE-IMG-0499,data/bridge_image/103_9efb0cc6-cf44-450e-8b63-3ba9b471c58c_jpg.rf.iigZ1jbZVQ7VuDhJK42a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,106,244,800,946,756800,499,914
REAL-BRIDGE-IMG-0500-ANN-001,REAL-BRIDGE-IMG-0500,data/bridge_image/104_41c7f39d-ba57-4f4b-ad1e-b8fbed750a91_jpg.rf.ynt6EtgPfUB5TKCGBU5T.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1414,536,376,502,188752,500,915
REAL-BRIDGE-IMG-0501-ANN-001,REAL-BRIDGE-IMG-0501,data/bridge_image/Image_-544-_jpg.rf.q5DIjwSSFAN3zWcuDL3p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,13,3,259,445,115255,501,916
REAL-BRIDGE-IMG-0502-ANN-001,REAL-BRIDGE-IMG-0502,data/bridge_image/exposure-82-_jpg.rf.kjrF2wNwhHo3Oi0KAqTg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,0,1006,1438,1446628,502,917
REAL-BRIDGE-IMG-0503-ANN-001,REAL-BRIDGE-IMG-0503,data/bridge_image/Image_-175-_jpg.rf.liL5BktxI5Ev4DRltCQ6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,344,3.5,83,225,18675,503,918
REAL-BRIDGE-IMG-0503-ANN-002,REAL-BRIDGE-IMG-0503,data/bridge_image/Image_-175-_jpg.rf.liL5BktxI5Ev4DRltCQ6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,0,37,318,650,206700,503,919
REAL-BRIDGE-IMG-0503-ANN-003,REAL-BRIDGE-IMG-0503,data/bridge_image/Image_-175-_jpg.rf.liL5BktxI5Ev4DRltCQ6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,413.5,281,340,335,113900,503,920
REAL-BRIDGE-IMG-0504-ANN-001,REAL-BRIDGE-IMG-0504,data/bridge_image/2119.rf.kC63X5m4pcyTJsMwkD9v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,152,0,17,365,6205,504,921
REAL-BRIDGE-IMG-0505-ANN-001,REAL-BRIDGE-IMG-0505,data/bridge_image/103_18c84627-3c58-4f59-b4f1-8ae43b8872b9_jpg.rf.Ss9bu2t8g0reU6LQ4QW6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,446,788,1564,394,616216,505,922
REAL-BRIDGE-IMG-0505-ANN-002,REAL-BRIDGE-IMG-0505,data/bridge_image/103_18c84627-3c58-4f59-b4f1-8ae43b8872b9_jpg.rf.Ss9bu2t8g0reU6LQ4QW6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2022,546,538,240,129120,505,923
REAL-BRIDGE-IMG-0505-ANN-003,REAL-BRIDGE-IMG-0505,data/bridge_image/103_18c84627-3c58-4f59-b4f1-8ae43b8872b9_jpg.rf.Ss9bu2t8g0reU6LQ4QW6.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2112,1288,448,152,68096,505,924
REAL-BRIDGE-IMG-0506-ANN-001,REAL-BRIDGE-IMG-0506,data/bridge_image/Image_-263-_jpg.rf.3G4ALnZnpLJUXzEdH61d.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,40.5,10.5,726,748,543048,506,925
REAL-BRIDGE-IMG-0507-ANN-001,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1908,282,110,206,22660,507,926
REAL-BRIDGE-IMG-0507-ANN-002,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1778,554,44,36,1584,507,927
REAL-BRIDGE-IMG-0507-ANN-003,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1548,550,202,826,166852,507,928
REAL-BRIDGE-IMG-0507-ANN-004,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1288,860,130,276,35880,507,929
REAL-BRIDGE-IMG-0507-ANN-005,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1482,156,112,220,24640,507,930
REAL-BRIDGE-IMG-0507-ANN-006,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1590,412,42,88,3696,507,931
REAL-BRIDGE-IMG-0507-ANN-007,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1700,0,104,282,29328,507,932
REAL-BRIDGE-IMG-0507-ANN-008,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1904,24,596,214,127544,507,933
REAL-BRIDGE-IMG-0507-ANN-009,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2386,130,174,392,68208,507,934
REAL-BRIDGE-IMG-0507-ANN-010,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2238,250,144,96,13824,507,935
REAL-BRIDGE-IMG-0507-ANN-011,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1256,192,206,430,88580,507,936
REAL-BRIDGE-IMG-0507-ANN-012,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1146,258,74,272,20128,507,937
REAL-BRIDGE-IMG-0507-ANN-013,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1016,226,90,116,10440,507,938
REAL-BRIDGE-IMG-0507-ANN-014,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,862,166,122,212,25864,507,939
REAL-BRIDGE-IMG-0507-ANN-015,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1020,12,86,152,13072,507,940
REAL-BRIDGE-IMG-0507-ANN-016,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1000,398,82,86,7052,507,941
REAL-BRIDGE-IMG-0507-ANN-017,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,962,402,38,58,2204,507,942
REAL-BRIDGE-IMG-0507-ANN-018,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,872,756,76,62,4712,507,943
REAL-BRIDGE-IMG-0507-ANN-019,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1194,850,78,108,8424,507,944
REAL-BRIDGE-IMG-0507-ANN-020,REAL-BRIDGE-IMG-0507,data/bridge_image/103_78a7b8d5-0614-11ec-b681-a85e4515a1df_jpg.rf.U5yTBd2ktDUzgcmlVPev.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1246,738,74,58,4292,507,945
REAL-BRIDGE-IMG-0508-ANN-001,REAL-BRIDGE-IMG-0508,data/bridge_image/104_7bb501ee-53b0-40f7-9db3-d12b5a3aef9f_jpg.rf.4bCH4d2MEQgcXcGr7Wbs.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1938,568,194,106,20564,508,946
REAL-BRIDGE-IMG-0509-ANN-001,REAL-BRIDGE-IMG-0509,data/bridge_image/103_29c76b1b-8bd3-4b9e-9e5e-edcf7cc5c4c8_jpg.rf.1r1fqn3xNOmaXhkfwoHS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1082,678,280,204,57120,509,947
REAL-BRIDGE-IMG-0509-ANN-002,REAL-BRIDGE-IMG-0509,data/bridge_image/103_29c76b1b-8bd3-4b9e-9e5e-edcf7cc5c4c8_jpg.rf.1r1fqn3xNOmaXhkfwoHS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,186,678,362,196,70952,509,948
REAL-BRIDGE-IMG-0509-ANN-003,REAL-BRIDGE-IMG-0509,data/bridge_image/103_29c76b1b-8bd3-4b9e-9e5e-edcf7cc5c4c8_jpg.rf.1r1fqn3xNOmaXhkfwoHS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1408,676,120,78,9360,509,949
REAL-BRIDGE-IMG-0509-ANN-004,REAL-BRIDGE-IMG-0509,data/bridge_image/103_29c76b1b-8bd3-4b9e-9e5e-edcf7cc5c4c8_jpg.rf.1r1fqn3xNOmaXhkfwoHS.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,890,668,112,74,8288,509,950
REAL-BRIDGE-IMG-0510-ANN-001,REAL-BRIDGE-IMG-0510,data/bridge_image/1779.rf.G1MTLDU0WuJ1BYT5JYMp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,1.5,99.5,38,200,7600,510,951
REAL-BRIDGE-IMG-0510-ANN-002,REAL-BRIDGE-IMG-0510,data/bridge_image/1779.rf.G1MTLDU0WuJ1BYT5JYMp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,42,303.5,56,108,6048,510,952
REAL-BRIDGE-IMG-0511-ANN-001,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,168,242,142,296,42032,511,953
REAL-BRIDGE-IMG-0511-ANN-002,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,484,328,82,98,8036,511,954
REAL-BRIDGE-IMG-0511-ANN-003,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,768,250,226,194,43844,511,955
REAL-BRIDGE-IMG-0511-ANN-004,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1842,154,136,256,34816,511,956
REAL-BRIDGE-IMG-0511-ANN-005,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1592,294,128,126,16128,511,957
REAL-BRIDGE-IMG-0511-ANN-006,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1550,86,92,76,6992,511,958
REAL-BRIDGE-IMG-0511-ANN-007,REAL-BRIDGE-IMG-0511,data/bridge_image/103_78a9b4a4-0614-11ec-b319-a85e4515a1df_jpg.rf.PO7m2HKGggdmdWYw1kLB.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1350,156,160,52,8320,511,959
